HoleID,From_m,To_m,Zn_pct,Pb_pct,Ag_ppm,BD_tonnes_m3,LowRecovery_<=85pct
BX21-033,56.50,58.50,5.838,1.972,33.6,2.944,N
BX21-033,58.50,59.50,5.905,1.942,38.3,3.024,N
BX21-033,59.50,61.50,5.711,2.131,34.6,2.960,N
BX21-033,61.50,62.50,5.786,2.151,35.1,2.928,N
BX21-033,62.50,63.50,5.768,1.944,36.8,3.017,N
BX21-033,63.50,65.50,6.209,2.173,37.1,3.008,N
BX21-033,65.50,67.00,5.770,2.047,32.5,2.968,N
BX21-033,67.00,68.00,6.181,2.139,33.9,2.975,N
BX21-033,68.00,70.00,4.967,1.980,26.9,2.933,N
BX21-033,70.00,71.00,5.472,2.011,32.6,2.909,N
BX21-033,71.00,72.50,5.209,1.965,30.1,2.915,N
BX21-033,72.50,74.50,5.529,1.805,31.8,2.947,N
BX21-033,74.50,76.50,5.557,1.861,40.3,2.995,N
BX21-033,76.50,77.50,5.400,2.135,30.2,2.982,N
BX21-033,77.50,79.00,3.946,1.185,25.2,2.869,N
BX21-033,79.00,80.00,4.626,1.695,30.1,2.873,N
BX21-033,80.00,82.00,5.312,1.792,32.2,2.966,N
BX21-033,82.00,83.00,5.406,1.880,31.1,2.955,N
BX21-033,83.00,84.00,5.533,1.959,33.5,2.956,N
BX21-033,84.00,85.50,4.767,1.712,28.9,2.912,N
BX21-033,85.50,87.00,4.837,1.563,30.7,2.935,N
BX21-033,87.00,89.00,3.955,1.265,26.3,2.836,N
BX21-033,89.00,90.00,3.883,1.363,25.2,2.818,N
BX21-033,90.00,92.00,4.466,1.351,29.2,2.903,N
BX21-033,92.00,93.50,4.163,1.511,23.9,2.936,N
BX21-033,93.50,94.50,4.125,1.347,27.0,2.877,N
BX21-033,94.50,95.50,4.516,1.522,27.5,2.956,N
BX21-033,95.50,96.50,4.675,1.577,27.7,2.867,N
BX21-033,96.50,97.50,5.201,1.857,33.0,3.000,Y
BX21-033,97.50,99.50,3.761,1.318,22.0,2.802,N
BX21-033,99.50,100.50,3.657,1.417,21.4,2.774,N
BX21-033,100.50,102.00,3.865,1.313,26.4,2.830,N
BX21-033,102.00,103.00,4.591,1.706,28.7,2.894,N
BX21-033,103.00,105.00,4.028,1.255,19.7,2.844,N
BX21-033,105.00,107.00,3.220,1.164,17.5,2.812,N
BX21-033,107.00,108.00,3.778,1.301,23.6,2.845,N
BX21-033,108.00,109.50,3.375,1.020,19.7,2.815,N
BX21-033,109.50,111.00,3.710,1.341,23.5,2.863,N
BX21-033,111.00,112.00,3.759,1.395,20.5,2.832,N
BX21-033,112.00,113.00,2.787,1.049,15.4,2.703,N
BX21-033,113.00,114.00,3.161,0.947,18.0,2.862,N
BX21-033,114.00,115.00,2.654,0.841,17.9,2.814,N
BX21-033,115.00,116.00,3.420,1.195,21.3,2.790,N
BX21-033,116.00,118.00,3.300,1.056,14.8,2.828,N
BX21-033,118.00,119.00,3.164,1.030,20.4,2.825,N
BX21-033,119.00,120.50,3.303,1.045,21.5,2.855,N
BX21-033,120.50,121.50,3.470,1.237,20.8,2.823,N
BX21-033,121.50,123.00,3.390,1.338,20.5,2.814,N
BX21-033,123.00,124.50,3.341,1.097,22.5,2.830,N
BX21-033,124.50,125.50,2.824,0.893,19.4,2.775,N
BX21-033,125.50,127.00,2.625,0.990,14.6,2.788,N
BX21-033,127.00,128.00,2.594,0.722,13.7,2.751,N
BX21-033,128.00,129.50,3.320,1.119,18.8,2.777,N
BX21-033,129.50,131.50,2.671,0.846,15.1,2.745,N
BX21-033,131.50,133.50,3.403,1.245,15.3,2.847,N
BX21-033,133.50,135.50,2.888,0.982,18.4,2.737,N
BX21-033,135.50,137.00,2.956,0.982,16.3,2.798,N
BX21-033,137.00,138.00,3.181,1.086,18.3,2.802,N
BX21-033,138.00,140.00,2.176,0.764,10.8,2.774,N
BX21-033,140.00,141.00,2.371,0.783,15.0,2.708,N
BX21-033,141.00,142.50,1.885,0.649,12.0,2.779,N
BX21-033,142.50,143.50,2.741,0.917,17.2,2.767,N
BX21-033,143.50,144.50,2.611,0.982,12.0,2.776,N
BX21-033,144.50,146.00,2.388,0.898,15.0,2.740,N
BX21-033,146.00,147.00,2.277,0.854,15.3,2.740,N
BX21-033,147.00,148.00,2.706,1.019,15.8,2.775,N
BX21-033,148.00,149.50,2.357,0.639,14.1,2.756,N
BX21-033,149.50,150.50,2.118,0.898,9.7,2.771,N
BX21-033,150.50,151.50,2.053,0.678,12.6,2.736,N
BX21-033,151.50,152.50,2.451,0.823,16.9,2.777,N
BX21-033,152.50,154.00,2.030,0.857,11.8,2.756,N
BX21-033,154.00,155.50,2.887,0.887,16.8,2.808,N
BX21-033,155.50,157.00,1.700,0.399,12.1,2.662,N
BX21-033,157.00,158.00,2.089,0.661,9.8,2.727,N
BX21-033,158.00,160.00,1.320,0.340,7.1,2.705,N
BX21-033,160.00,161.00,2.084,0.661,13.1,2.691,N
BX21-033,161.00,162.00,1.819,0.522,9.8,2.752,N
BX21-033,162.00,163.50,2.163,0.666,11.8,2.748,N
BX21-033,163.50,164.50,1.412,0.642,10.7,2.716,N
BX21-033,164.50,166.00,1.910,0.690,13.4,2.692,N
BX21-033,166.00,167.50,1.742,0.879,10.5,2.704,N
BX21-033,167.50,168.50,1.210,0.564,10.7,2.725,N
BX21-033,168.50,170.50,1.506,0.333,7.8,2.732,Y
BX21-033,170.50,172.50,2.647,0.894,12.0,2.785,N
BX21-033,172.50,173.50,1.654,0.644,10.7,2.758,N
BX21-033,173.50,174.50,1.677,0.573,13.4,2.738,N
BX21-033,174.50,176.00,1.082,0.349,4.9,2.637,N
BX21-033,176.00,177.50,1.591,0.486,11.3,2.765,N
BX21-033,177.50,179.00,1.347,0.358,6.2,2.647,N
BX21-033,179.00,180.50,1.632,0.743,9.2,2.738,N
BX21-033,180.50,182.50,1.573,0.572,9.9,2.690,N
BX21-033,182.50,184.00,1.315,0.472,13.1,2.728,N
BX21-033,184.00,185.50,1.633,0.515,13.5,2.690,N
BX21-033,185.50,187.50,1.700,0.519,12.5,2.732,N
BX21-033,187.50,189.50,1.939,0.784,12.0,2.759,N
BX21-033,189.50,190.50,1.925,0.608,12.4,2.742,N
BX21-033,190.50,191.50,0.775,0.311,4.3,2.625,N
BX21-033,191.50,192.50,1.161,0.590,10.6,2.704,N
BX21-033,192.50,193.50,1.539,0.567,6.1,2.708,N
BX21-033,193.50,195.50,1.498,0.568,7.4,2.744,N
BX21-033,195.50,196.50,1.197,0.357,8.9,2.707,N
BX21-033,196.50,198.00,1.040,0.484,4.2,2.720,N
BX21-033,198.00,200.00,0.859,0.334,4.0,2.683,N
BX21-033,200.00,201.00,1.102,0.518,3.9,2.713,N
BX21-033,201.00,202.00,1.013,0.375,8.2,2.687,N
BX21-033,202.00,203.50,1.127,0.264,8.2,2.704,N
BX21-033,203.50,205.50,0.722,0.370,5.3,2.648,N
BX21-033,205.50,206.50,0.601,0.214,3.3,2.610,N
BX21-033,206.50,208.00,1.104,0.478,5.4,2.734,N
BX21-033,208.00,210.00,1.047,0.483,7.4,2.653,N
BX21-033,210.00,211.50,0.574,0.356,3.7,2.639,N
BX21-033,211.50,213.50,0.580,0.150,5.3,2.713,N
BX21-033,213.50,215.50,0.705,0.247,5.2,2.705,N
BX21-033,215.50,217.00,1.301,0.271,2.6,2.716,N
BX21-033,217.00,218.00,0.337,0.010,1.8,2.673,N
BX21-033,218.00,219.50,0.304,0.159,3.8,2.614,N
BX21-033,219.50,220.50,0.697,0.317,7.1,2.666,N
BX21-033,220.50,222.00,0.020,0.010,0.5,2.659,N
BX21-033,222.00,223.00,0.020,0.024,1.6,2.629,N
BX21-033,223.00,224.00,1.120,0.368,7.7,2.696,N
BX21-033,224.00,225.00,0.853,0.130,0.7,2.689,N
BX21-033,225.00,226.00,0.708,0.132,1.7,2.662,N
BX21-033,226.00,228.00,0.057,0.010,0.7,2.620,N
BX21-034,0.00,2.00,7.484,2.797,46.4,3.099,N
BX21-034,2.00,3.00,8.403,2.973,50.3,3.124,N
BX21-034,3.00,4.00,7.657,2.729,49.3,3.110,N
BX21-034,4.00,6.00,7.509,2.618,44.0,3.084,N
BX21-034,6.00,8.00,7.034,2.366,43.2,3.060,N
BX21-034,8.00,9.50,7.835,2.773,45.8,3.142,Y
BX21-034,9.50,11.50,7.421,2.561,43.4,3.055,N
BX21-034,11.50,12.50,8.215,2.691,51.0,3.118,N
BX21-034,12.50,13.50,7.946,2.784,50.7,3.109,N
BX21-034,13.50,15.00,8.084,2.641,49.4,3.091,N
BX21-034,15.00,17.00,7.496,2.699,43.4,3.059,N
BX21-034,17.00,18.50,7.781,2.670,45.6,3.038,N
BX21-034,18.50,19.50,7.888,2.822,45.3,3.151,N
BX21-034,19.50,21.00,8.345,2.843,52.9,3.094,N
BX21-034,21.00,23.00,7.852,2.577,42.8,3.067,N
BX21-034,23.00,25.00,7.680,2.648,46.4,3.084,N
BX21-034,25.00,27.00,8.349,3.033,45.1,3.082,N
BX21-034,27.00,28.00,7.791,2.797,47.9,3.120,N
BX21-034,28.00,29.50,8.251,2.788,51.9,3.097,N
BX21-034,29.50,30.50,8.282,2.858,49.2,3.110,N
BX21-034,30.50,32.50,8.714,2.916,56.4,3.098,N
BX21-034,32.50,33.50,8.299,2.976,50.4,3.116,N
BX21-034,33.50,34.50,8.767,3.023,52.0,3.125,N
BX21-034,34.50,35.50,7.962,2.818,47.6,3.079,N
BX21-034,35.50,37.00,8.169,2.890,50.0,3.134,N
BX21-034,37.00,38.00,8.930,3.117,53.1,3.097,N
BX21-034,38.00,39.00,8.032,2.714,45.3,3.085,N
BX21-034,39.00,40.00,8.765,2.995,55.7,3.113,N
BX21-034,40.00,42.00,8.838,3.097,56.8,3.030,N
BX21-034,42.00,44.00,8.856,3.109,50.1,3.131,N
BX21-034,44.00,45.50,7.568,2.833,48.0,3.081,N
BX21-034,45.50,47.50,8.540,2.952,52.1,3.115,N
BX21-034,47.50,48.50,7.712,2.669,46.5,3.117,N
BX21-034,48.50,50.50,8.903,3.045,52.9,3.111,N
BX21-034,50.50,52.50,8.380,2.826,48.5,3.143,N
BX21-034,52.50,54.50,8.328,3.026,48.2,3.113,N
BX21-034,54.50,56.50,8.166,2.956,48.4,3.111,N
BX21-034,56.50,58.00,8.080,2.935,47.6,3.094,N
BX21-034,58.00,59.50,8.279,3.038,49.2,3.124,N
BX21-034,59.50,61.00,8.322,2.817,49.6,3.080,N
BX21-034,61.00,63.00,8.055,2.758,47.2,3.094,N
BX21-034,63.00,65.00,8.102,2.759,47.8,3.098,N
BX21-034,65.00,67.00,8.217,2.740,49.3,3.120,N
BX21-034,67.00,68.00,8.003,2.928,48.6,3.001,N
BX21-034,68.00,70.00,7.975,2.937,49.5,3.110,N
BX21-034,70.00,71.50,8.561,3.097,50.8,3.185,N
BX21-034,71.50,72.50,7.731,2.622,47.8,3.070,N
BX21-034,72.50,74.50,7.952,2.743,50.2,3.123,N
BX21-034,74.50,75.50,7.344,2.704,44.7,2.990,N
BX21-034,75.50,77.50,7.698,2.586,48.9,3.043,N
BX21-034,77.50,79.00,8.200,3.025,45.3,3.095,Y
BX21-034,79.00,80.00,7.387,2.669,46.9,3.023,N
BX21-034,80.00,81.00,8.084,2.818,48.7,3.120,N
BX21-034,81.00,82.50,8.012,2.933,47.1,3.086,N
BX21-034,82.50,83.50,7.427,2.730,44.7,3.040,N
BX21-034,83.50,84.50,7.598,2.537,47.4,3.032,N
BX21-034,84.50,85.50,7.703,2.727,45.6,3.142,N
BX21-034,85.50,86.50,7.521,2.567,44.7,3.053,N
BX21-034,86.50,87.50,7.757,2.686,50.5,3.035,N
BX21-034,87.50,88.50,7.711,2.773,44.8,3.120,N
BX21-034,88.50,89.50,8.207,2.910,47.7,3.098,N
BX21-034,89.50,91.50,7.691,2.662,48.9,3.120,N
BX21-034,91.50,93.50,7.486,2.641,48.0,3.149,N
BX21-034,93.50,95.50,7.762,2.846,45.9,3.091,N
BX21-034,95.50,96.50,7.369,2.546,44.6,3.056,N
BX21-034,96.50,97.50,7.851,2.621,46.3,3.138,N
BX21-034,97.50,99.00,7.529,2.598,48.6,3.059,N
BX21-034,99.00,100.50,7.874,2.706,47.1,3.087,N
BX21-034,100.50,101.50,7.440,2.704,40.4,3.046,N
BX21-034,101.50,103.00,7.231,2.562,41.8,3.033,N
BX21-034,103.00,105.00,7.731,2.647,48.2,3.105,N
BX21-034,105.00,106.00,7.381,2.550,46.9,3.083,N
BX21-034,106.00,107.00,7.125,2.542,42.7,3.005,N
BX21-034,107.00,108.50,6.621,2.649,38.8,3.014,N
BX21-034,108.50,109.50,7.808,2.752,47.2,3.044,N
BX21-034,109.50,111.00,6.749,2.302,38.4,3.008,N
BX21-034,111.00,112.00,7.281,2.556,43.3,3.045,N
BX21-034,112.00,113.00,6.743,2.309,39.7,3.045,N
BX21-034,113.00,114.50,7.643,2.779,47.2,3.051,N
BX21-034,114.50,115.50,7.184,2.556,41.1,3.045,N
BX21-034,115.50,116.50,7.024,2.425,37.9,3.011,N
BX21-034,116.50,118.00,6.979,2.518,40.0,3.089,N
BX21-034,118.00,119.50,6.296,2.269,34.4,2.969,N
BX21-034,119.50,120.50,6.906,2.412,43.5,3.008,N
BX21-034,120.50,121.50,7.162,2.451,41.5,3.085,N
BX21-034,121.50,123.00,7.097,2.518,40.0,3.040,N
BX21-034,123.00,124.50,6.935,2.449,41.8,3.055,N
BX21-034,124.50,125.50,6.562,2.423,38.8,2.977,N
BX21-034,125.50,127.50,6.935,2.517,40.2,3.066,N
BX21-034,127.50,129.50,6.914,2.407,43.5,3.028,N
BX21-034,129.50,130.50,6.345,2.346,35.2,3.028,N
BX21-034,130.50,132.00,6.832,2.287,42.6,3.057,N
BX21-034,132.00,133.00,5.999,2.062,36.0,2.985,Y
BX21-034,133.00,134.00,6.105,2.081,36.5,3.008,N
BX21-034,134.00,135.00,6.467,2.350,39.1,2.963,N
BX21-034,135.00,136.00,5.761,2.034,28.3,2.968,N
BX21-034,136.00,137.00,5.736,2.003,33.7,2.937,N
BX21-034,137.00,138.00,5.566,2.073,36.9,2.908,N
BX21-034,138.00,139.50,5.819,2.006,35.4,2.970,N
BX21-034,139.50,140.50,6.050,2.079,37.4,2.992,N
BX21-034,140.50,141.50,6.368,2.161,42.6,2.992,N
BX21-034,141.50,142.50,6.134,2.288,35.0,2.982,N
BX21-034,142.50,143.50,5.966,2.032,34.7,2.993,N
BX21-034,143.50,145.00,6.028,2.002,38.0,2.975,N
BX21-034,145.00,146.00,4.943,1.681,32.2,2.953,N
BX21-034,146.00,148.00,5.845,2.195,36.3,2.956,N
BX21-034,148.00,149.50,5.626,1.901,32.9,2.977,N
BX21-034,149.50,150.50,5.164,1.779,31.4,2.924,N
BX21-034,150.50,152.00,5.453,1.921,34.7,2.926,N
BX21-034,152.00,154.00,4.962,1.770,28.7,2.936,N
BX21-035,0.00,1.00,2.595,0.924,14.2,2.772,N
BX21-035,1.00,2.00,2.801,1.037,15.5,2.783,N
BX21-035,2.00,3.00,2.869,1.177,21.8,2.787,N
BX21-035,3.00,4.50,2.819,0.915,17.5,2.744,N
BX21-035,4.50,5.50,3.217,1.268,18.9,2.859,N
BX21-035,5.50,7.50,3.467,1.269,21.7,2.817,N
BX21-035,7.50,8.50,3.878,1.322,22.4,2.880,N
BX21-035,8.50,9.50,2.921,0.933,17.5,2.827,N
BX21-035,9.50,10.50,3.084,1.029,17.6,2.829,N
BX21-035,10.50,12.00,3.262,1.059,20.2,2.817,N
BX21-035,12.00,14.00,3.293,1.103,18.0,2.839,N
BX21-035,14.00,15.00,3.779,1.384,21.9,2.847,N
BX21-035,15.00,16.50,3.556,1.230,21.8,2.822,N
BX21-035,16.50,18.50,4.250,1.562,24.7,2.850,N
BX21-035,18.50,20.00,4.581,1.621,27.7,2.853,N
BX21-035,20.00,21.00,4.056,1.392,26.1,2.867,N
BX21-035,21.00,22.00,3.962,1.490,22.5,2.876,N
BX21-035,22.00,24.00,4.702,1.654,28.0,2.921,N
BX21-035,24.00,25.00,4.243,1.406,22.2,2.863,N
BX21-035,25.00,26.00,4.750,1.534,27.9,2.924,N
BX21-035,26.00,27.00,5.501,1.973,31.1,2.977,N
BX21-035,27.00,29.00,4.538,1.392,28.2,2.868,N
BX21-035,29.00,30.50,4.609,1.586,27.4,2.871,N
BX21-035,30.50,32.00,5.326,1.858,30.5,2.927,N
BX21-035,32.00,33.50,4.911,1.884,30.2,2.927,N
BX21-035,33.50,34.50,5.235,1.791,30.6,2.878,N
BX21-035,34.50,35.50,5.414,1.930,31.5,2.979,N
BX21-035,35.50,37.50,5.181,1.763,28.6,2.915,N
BX21-035,37.50,38.50,5.925,2.066,33.7,2.987,N
BX21-035,38.50,39.50,5.540,1.935,32.0,2.958,N
BX21-035,39.50,40.50,6.142,2.206,37.2,2.964,N
BX21-035,40.50,42.00,5.396,1.910,34.4,2.933,N
BX21-035,42.00,43.50,5.989,1.932,38.3,2.962,Y
BX21-035,43.50,45.00,5.741,2.118,33.6,3.030,N
BX21-035,45.00,46.00,5.642,1.931,33.2,2.946,N
BX21-035,46.00,47.00,6.307,2.369,39.5,3.018,N
BX21-035,47.00,48.50,6.621,2.181,38.8,3.022,N
BX21-035,48.50,49.50,5.995,2.084,36.3,2.965,N
BX21-035,49.50,51.50,6.639,2.458,35.2,3.048,N
BX21-035,51.50,53.50,6.507,2.362,38.4,2.964,N
BX21-035,53.50,54.50,5.883,1.944,34.4,2.956,N
BX21-035,54.50,56.00,6.215,2.130,35.1,2.973,N
BX21-035,56.00,57.00,7.108,2.489,41.9,3.034,N
BX21-035,57.00,58.00,6.618,2.217,39.1,3.035,N
BX21-035,58.00,59.00,6.523,2.377,38.0,3.044,N
BX21-035,59.00,61.00,6.688,2.369,39.8,3.010,N
BX21-035,61.00,62.00,7.021,2.331,44.3,3.026,N
BX21-035,62.00,63.00,6.867,2.485,39.8,3.062,N
BX21-035,63.00,65.00,7.360,2.476,40.5,3.099,N
BX21-035,65.00,66.50,7.191,2.398,43.2,3.040,N
BX21-035,66.50,68.50,7.298,2.507,44.2,3.031,N
BX21-035,68.50,70.50,7.333,2.600,40.4,3.026,N
BX21-035,70.50,72.50,7.280,2.541,43.1,3.065,N
BX21-035,72.50,73.50,7.050,2.492,39.7,3.005,N
BX21-035,73.50,75.00,7.763,2.613,44.4,3.088,N
BX21-035,75.00,76.50,8.288,2.879,47.4,3.077,N
BX21-035,76.50,77.50,8.073,2.854,47.6,3.100,N
BX21-035,77.50,79.00,7.869,2.662,49.6,3.136,N
BX21-035,79.00,81.00,7.609,2.650,43.6,3.120,N
BX21-035,81.00,82.50,7.569,2.625,45.8,3.081,N
BX21-035,82.50,84.00,8.463,3.014,50.8,3.074,N
BX21-035,84.00,86.00,8.336,2.940,49.0,3.104,N
BX21-035,86.00,88.00,7.865,2.875,47.2,3.132,N
BX21-035,88.00,89.00,7.884,2.655,46.3,3.106,N
BX21-035,89.00,90.00,8.124,2.896,46.8,3.121,N
BX21-035,90.00,92.00,8.345,2.995,49.7,3.085,N
BX21-035,92.00,93.00,8.481,2.821,52.6,3.114,N
BX21-035,93.00,94.50,8.521,2.985,48.2,3.122,N
BX21-035,94.50,95.50,8.299,3.000,52.2,3.070,N
BX21-035,95.50,97.50,8.863,2.997,51.5,3.045,N
BX21-035,97.50,99.00,8.316,2.871,51.4,3.067,N
BX21-035,99.00,100.00,8.348,2.884,49.8,3.112,N
BX21-035,100.00,101.00,8.631,3.132,51.6,3.098,N
BX21-035,101.00,103.00,8.061,2.827,47.0,3.042,N
BX21-035,103.00,105.00,8.353,2.964,48.7,3.139,N
BX21-035,105.00,106.50,8.079,2.650,48.4,3.144,N
BX21-035,106.50,107.50,7.825,2.793,43.6,3.094,N
BX21-035,107.50,109.00,8.239,2.969,48.3,3.141,N
BX21-035,109.00,110.00,8.781,2.990,50.9,3.058,N
BX21-035,110.00,112.00,8.792,3.192,54.0,3.134,N
BX21-035,112.00,113.50,7.865,2.732,47.9,3.039,N
BX21-035,113.50,114.50,8.306,3.008,50.2,3.059,N
BX21-035,114.50,115.50,8.470,3.083,47.7,3.108,N
BX21-035,115.50,116.50,8.379,3.071,48.5,3.123,N
BX21-035,116.50,117.50,7.572,2.746,47.2,3.038,N
BX21-035,117.50,118.50,8.657,3.184,53.8,3.121,N
BX21-035,118.50,119.50,8.622,3.042,48.2,3.060,N
BX21-035,119.50,121.00,7.896,2.702,44.1,3.137,N
BX21-035,121.00,122.00,8.314,2.768,48.0,3.075,N
BX21-035,122.00,123.00,8.353,2.934,47.2,3.092,N
BX21-035,123.00,125.00,8.546,3.077,49.1,3.123,N
BX21-035,125.00,126.00,8.019,2.720,49.6,3.067,N
BX21-035,126.00,127.00,8.250,2.883,50.3,3.139,N
BX21-035,127.00,128.00,8.316,2.898,51.0,3.089,N
BX21-035,128.00,129.00,7.400,2.625,48.6,3.106,N
BX21-035,129.00,130.00,8.130,2.870,48.6,3.087,N
BX21-035,130.00,131.00,7.785,2.620,48.0,3.116,N
BX21-035,131.00,132.00,7.734,2.870,46.2,3.050,N
BX21-035,132.00,133.00,7.834,2.752,44.4,3.104,N
BX21-035,133.00,135.00,8.099,2.874,46.9,3.084,N
BX21-035,135.00,136.00,7.715,2.540,44.6,3.087,N
BX21-035,136.00,137.00,8.033,2.753,48.4,3.112,N
BX21-035,137.00,138.00,6.968,2.484,38.7,3.066,N
BX21-035,138.00,140.00,6.819,2.308,39.5,3.008,N
BX21-035,140.00,141.50,7.683,2.856,51.4,3.146,N
BX21-035,141.50,142.50,7.040,2.530,41.8,3.027,N
BX21-035,142.50,143.50,7.219,2.423,40.1,3.090,N
BX21-035,143.50,145.50,7.069,2.465,45.8,3.045,N
BX21-035,145.50,147.00,6.841,2.388,42.3,3.033,N
BX21-035,147.00,148.00,6.940,2.387,39.5,3.066,N
BX21-035,148.00,150.00,6.576,2.082,38.3,3.036,N
BX21-035,150.00,151.50,6.591,2.483,37.9,3.007,N
BX21-035,151.50,152.50,6.723,2.260,37.6,2.970,N
BX21-035,152.50,153.50,6.304,2.191,36.7,3.018,N
BX21-035,153.50,154.50,6.387,2.191,35.7,2.995,N
BX21-035,154.50,155.50,6.239,2.197,39.4,2.991,N
BX21-035,155.50,157.00,6.002,1.970,35.2,2.963,N
BX21-035,157.00,158.00,5.972,2.064,31.9,3.006,N
BX21-035,158.00,160.00,5.556,2.115,28.0,2.938,N
BX21-035,160.00,162.00,6.070,2.274,38.8,2.954,N
BX21-035,162.00,163.50,6.076,2.132,34.7,2.969,N
BX21-035,163.50,165.00,5.008,1.675,31.5,2.937,N
BX21-035,165.00,166.50,5.090,1.871,29.0,2.934,N
BX21-035,166.50,167.50,4.650,1.504,29.5,2.917,N
BX21-035,167.50,169.50,5.048,1.741,32.3,2.934,N
BX21-035,169.50,171.50,5.183,1.831,28.3,2.889,N
BX21-035,171.50,173.00,4.319,1.475,25.7,2.893,N
BX21-035,173.00,174.00,4.874,1.762,30.7,2.944,N
BX21-035,174.00,175.00,4.690,1.502,27.2,2.913,N
BX21-035,175.00,177.00,5.030,1.723,29.3,2.923,N
BX21-035,177.00,178.00,4.713,1.520,29.8,2.890,N
BX21-035,178.00,180.00,4.475,1.667,21.6,2.877,N
BX21-035,180.00,181.00,4.802,1.654,28.5,2.873,N
BX21-035,181.00,182.50,4.091,1.448,24.8,2.893,N
BX21-035,182.50,183.50,4.113,1.545,21.7,2.850,N
BX21-035,183.50,185.50,4.017,1.508,25.2,2.798,N
BX21-035,185.50,187.50,4.419,1.639,26.4,2.850,N
BX21-035,187.50,188.50,3.871,1.280,24.1,2.901,N
BX21-035,188.50,189.50,3.294,1.266,21.5,2.796,N
BX21-035,189.50,191.50,3.158,1.065,17.9,2.823,N
BX21-035,191.50,192.50,3.205,1.022,18.5,2.823,N
BX21-035,192.50,194.50,2.887,0.904,17.0,2.787,N
BX21-035,194.50,195.50,3.356,1.272,21.6,2.734,N
BX21-035,195.50,196.50,3.393,1.124,19.8,2.843,N
BX21-035,196.50,197.00,2.901,1.030,20.9,2.821,N
BX21-036,0.00,1.00,0.160,0.102,0.5,2.642,N
BX21-036,1.00,2.50,0.420,0.239,0.5,2.662,N
BX21-036,2.50,3.50,0.217,0.160,0.5,2.614,N
BX21-036,3.50,4.50,0.020,0.040,1.1,2.598,N
BX21-036,4.50,6.50,0.020,0.018,0.5,2.608,Y
BX21-036,6.50,7.50,0.332,0.134,5.1,2.723,N
BX21-036,7.50,8.50,0.020,0.010,0.5,2.569,N
BX21-036,8.50,9.50,0.310,0.073,0.5,2.679,N
BX21-036,9.50,10.50,0.055,0.107,0.5,2.587,N
BX21-036,10.50,12.50,0.020,0.198,2.1,2.680,N
BX21-036,12.50,13.50,0.020,0.050,3.7,2.644,N
BX21-036,13.50,15.50,0.332,0.227,4.7,2.605,N
BX21-036,15.50,17.50,0.020,0.020,0.5,2.616,N
BX21-036,17.50,19.50,0.178,0.010,0.5,2.658,Y
BX21-036,19.50,21.50,0.020,0.110,0.5,2.625,N
BX21-036,21.50,22.50,0.208,0.078,3.3,2.644,N
BX21-036,22.50,24.50,0.457,0.010,5.0,2.645,N
BX21-036,24.50,26.50,0.020,0.213,0.8,2.608,N
BX21-036,26.50,28.50,0.306,0.053,4.4,2.641,N
BX21-036,28.50,29.50,0.341,0.072,0.8,2.616,N
BX21-036,29.50,31.50,1.315,0.600,4.7,2.696,N
BX21-036,31.50,33.00,1.294,0.589,11.0,2.706,N
BX21-036,33.00,34.50,0.161,0.010,0.5,2.600,N
BX21-036,34.50,35.50,0.786,0.171,6.5,2.660,N
BX21-036,35.50,37.50,0.159,0.010,3.5,2.626,N
BX21-036,37.50,38.50,0.610,0.297,0.9,2.674,N
BX21-036,38.50,40.50,0.285,0.017,1.0,2.608,N
BX21-036,40.50,41.50,1.112,0.463,5.8,2.677,N
BX21-036,41.50,43.50,0.433,0.150,3.8,2.690,N
BX21-036,43.50,44.50,0.381,0.044,1.4,2.642,N
BX21-036,44.50,46.00,0.827,0.150,8.8,2.708,N
BX21-036,46.00,47.50,0.750,0.229,2.6,2.620,N
BX21-036,47.50,48.50,0.753,0.293,6.1,2.622,N
BX21-036,48.50,50.00,0.532,0.193,5.5,2.669,N
BX21-036,50.00,51.00,0.713,0.356,5.3,2.612,N
BX21-036,51.00,52.50,0.454,0.166,0.5,2.663,N
BX21-036,52.50,54.50,1.319,0.585,6.8,2.689,N
BX21-036,54.50,55.50,0.550,0.297,1.8,2.650,N
BX21-036,55.50,56.50,0.931,0.317,7.0,2.692,N
BX21-036,56.50,58.50,0.427,0.128,2.1,2.666,N
BX21-036,58.50,60.00,0.431,0.282,3.4,2.626,N
BX21-036,60.00,62.00,1.066,0.262,2.3,2.646,N
BX21-036,62.00,63.50,0.441,0.080,5.6,2.617,N
BX21-036,63.50,64.50,0.906,0.432,0.5,2.661,N
BX21-036,64.50,65.50,0.495,0.120,2.2,2.619,N
BX21-036,65.50,66.50,0.786,0.286,4.2,2.686,Y
BX21-036,66.50,67.50,0.868,0.364,6.0,2.655,N
BX21-036,67.50,68.50,0.831,0.287,2.8,2.663,N
BX21-036,68.50,69.50,0.645,0.207,4.4,2.642,N
BX21-036,69.50,71.50,0.404,0.232,0.5,2.656,N
BX21-036,71.50,72.50,1.263,0.486,6.6,2.735,N
BX21-036,72.50,73.50,1.031,0.361,9.1,2.663,N
BX21-036,73.50,75.50,0.960,0.380,6.9,2.703,N
BX21-036,75.50,77.50,0.959,0.365,8.4,2.742,N
BX21-036,77.50,79.50,0.965,0.330,5.4,2.676,N
BX21-036,79.50,81.50,0.990,0.338,7.4,2.706,N
BX21-036,81.50,82.50,0.911,0.318,4.5,2.690,N
